Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,90194,2011,10,04,22.3,1,Y
IDCJAC0010,90194,2011,10,05,18.9,1,Y
IDCJAC0010,90194,2011,10,06,18.9,1,Y
IDCJAC0010,90194,2011,10,07,18.4,1,Y
IDCJAC0010,90194,2011,10,08,17.5,1,Y
IDCJAC0010,90194,2011,10,09,14.3,1,Y
IDCJAC0010,90194,2011,10,10,15.8,1,Y
IDCJAC0010,90194,2011,10,11,14.5,1,Y
IDCJAC0010,90194,2011,10,12,14.6,1,Y
IDCJAC0010,90194,2011,10,13,20.3,1,Y
IDCJAC0010,90194,2011,10,14,25.5,1,Y
IDCJAC0010,90194,2011,10,15,17.5,1,Y
IDCJAC0010,90194,2011,10,16,15.8,1,Y
IDCJAC0010,90194,2011,10,17,19.7,1,Y
IDCJAC0010,90194,2011,10,18,25.3,1,Y
IDCJAC0010,90194,2011,10,19,31.2,1,Y
IDCJAC0010,90194,2011,10,20,22.6,1,Y
IDCJAC0010,90194,2011,10,21,19.9,1,Y
IDCJAC0010,90194,2011,10,22,19.0,1,Y
IDCJAC0010,90194,2011,10,23,27.4,1,Y
IDCJAC0010,90194,2011,10,24,13.9,1,Y
IDCJAC0010,90194,2011,10,25,14.9,1,Y
IDCJAC0010,90194,2011,10,26,19.0,1,Y
IDCJAC0010,90194,2011,10,27,26.1,1,Y
IDCJAC0010,90194,2011,10,28,23.7,1,Y
IDCJAC0010,90194,2011,10,29,15.7,1,Y
IDCJAC0010,90194,2011,10,30,14.0,1,Y
IDCJAC0010,90194,2011,10,31,15.2,1,Y
IDCJAC0010,90194,2011,11,01,17.2,1,Y
IDCJAC0010,90194,2011,11,02,15.4,1,Y
IDCJAC0010,90194,2011,11,03,16.6,1,Y
IDCJAC0010,90194,2011,11,04,24.9,1,Y
IDCJAC0010,90194,2011,11,05,32.0,1,Y
IDCJAC0010,90194,2011,11,06,22.2,1,Y
IDCJAC0010,90194,2011,11,07,29.0,1,Y
IDCJAC0010,90194,2011,11,08,27.6,1,Y
IDCJAC0010,90194,2011,11,09,29.0,1,Y
IDCJAC0010,90194,2011,11,10,19.7,1,Y
IDCJAC0010,90194,2011,11,11,21.2,1,Y
IDCJAC0010,90194,2011,11,12,23.2,1,Y
IDCJAC0010,90194,2011,11,13,26.6,1,Y
IDCJAC0010,90194,2011,11,14,21.2,1,Y
IDCJAC0010,90194,2011,11,15,24.9,1,Y
IDCJAC0010,90194,2011,11,16,19.5,1,Y
IDCJAC0010,90194,2011,11,17,29.1,1,Y
IDCJAC0010,90194,2011,11,18,34.6,1,Y
IDCJAC0010,90194,2011,11,19,18.9,1,Y
IDCJAC0010,90194,2011,11,20,19.3,1,Y
IDCJAC0010,90194,2011,11,21,20.8,1,Y
IDCJAC0010,90194,2011,11,22,18.4,1,Y
IDCJAC0010,90194,2011,11,23,19.0,1,Y
IDCJAC0010,90194,2011,11,24,22.1,1,Y
IDCJAC0010,90194,2011,11,25,23.8,1,Y
IDCJAC0010,90194,2011,11,26,19.6,1,Y
IDCJAC0010,90194,2011,11,27,20.8,1,Y
IDCJAC0010,90194,2011,11,28,22.0,1,Y
IDCJAC0010,90194,2011,11,29,26.9,1,Y
IDCJAC0010,90194,2011,11,30,17.5,1,Y
IDCJAC0010,90194,2011,12,01,18.0,1,Y
IDCJAC0010,90194,2011,12,02,20.0,1,Y
IDCJAC0010,90194,2011,12,03,19.0,1,Y
IDCJAC0010,90194,2011,12,04,17.2,1,Y
IDCJAC0010,90194,2011,12,05,23.1,1,Y
IDCJAC0010,90194,2011,12,06,26.4,1,Y
IDCJAC0010,90194,2011,12,07,29.1,1,Y
IDCJAC0010,90194,2011,12,08,31.9,1,Y
IDCJAC0010,90194,2011,12,09,24.1,1,Y
IDCJAC0010,90194,2011,12,10,26.4,1,Y
IDCJAC0010,90194,2011,12,11,20.3,1,Y
IDCJAC0010,90194,2011,12,12,20.2,1,Y
IDCJAC0010,90194,2011,12,13,19.7,1,Y
IDCJAC0010,90194,2011,12,14,20.7,1,Y
IDCJAC0010,90194,2011,12,15,23.2,1,Y
IDCJAC0010,90194,2011,12,16,27.1,1,Y
IDCJAC0010,90194,2011,12,17,34.1,1,Y
IDCJAC0010,90194,2011,12,18,26.5,1,Y
IDCJAC0010,90194,2011,12,19,19.3,1,Y
IDCJAC0010,90194,2011,12,20,23.3,1,Y
IDCJAC0010,90194,2011,12,21,23.3,1,Y
IDCJAC0010,90194,2011,12,22,29.4,1,Y
IDCJAC0010,90194,2011,12,23,27.0,1,Y
IDCJAC0010,90194,2011,12,24,30.1,1,Y
IDCJAC0010,90194,2011,12,25,26.3,1,Y
IDCJAC0010,90194,2011,12,26,21.6,1,Y
IDCJAC0010,90194,2011,12,27,21.9,1,Y
IDCJAC0010,90194,2011,12,28,22.8,1,Y
IDCJAC0010,90194,2011,12,29,25.2,1,Y
IDCJAC0010,90194,2011,12,30,31.6,1,Y
IDCJAC0010,90194,2011,12,31,33.6,1,Y
IDCJAC0010,90194,2012,01,01,36.0,1,Y
IDCJAC0010,90194,2012,01,02,43.0,1,Y
IDCJAC0010,90194,2012,01,03,34.8,1,Y
IDCJAC0010,90194,2012,01,04,22.5,1,Y
IDCJAC0010,90194,2012,01,05,21.4,1,Y
IDCJAC0010,90194,2012,01,06,26.2,1,Y
IDCJAC0010,90194,2012,01,07,25.5,1,Y
IDCJAC0010,90194,2012,01,08,22.7,1,Y
IDCJAC0010,90194,2012,01,09,21.9,1,Y
IDCJAC0010,90194,2012,01,10,19.2,1,Y
IDCJAC0010,90194,2012,01,11,17.9,1,Y
IDCJAC0010,90194,2012,01,12,20.7,1,Y
IDCJAC0010,90194,2012,01,13,20.2,1,Y
IDCJAC0010,90194,2012,01,14,20.3,1,Y
IDCJAC0010,90194,2012,01,15,24.9,1,Y
IDCJAC0010,90194,2012,01,16,37.4,1,Y
IDCJAC0010,90194,2012,01,17,38.8,1,Y
IDCJAC0010,90194,2012,01,18,24.4,1,Y
IDCJAC0010,90194,2012,01,19,26.3,1,Y
IDCJAC0010,90194,2012,01,20,24.7,1,Y
IDCJAC0010,90194,2012,01,21,24.7,1,Y
IDCJAC0010,90194,2012,01,22,37.7,1,Y
IDCJAC0010,90194,2012,01,23,37.3,1,Y
IDCJAC0010,90194,2012,01,24,36.2,1,Y
IDCJAC0010,90194,2012,01,25,25.7,1,Y
IDCJAC0010,90194,2012,01,26,25.8,1,Y
IDCJAC0010,90194,2012,01,27,30.4,1,Y
IDCJAC0010,90194,2012,01,28,37.0,1,Y
IDCJAC0010,90194,2012,01,29,36.8,1,Y
IDCJAC0010,90194,2012,01,30,23.6,1,Y
IDCJAC0010,90194,2012,01,31,19.1,1,Y
IDCJAC0010,90194,2012,02,01,22.3,1,Y
IDCJAC0010,90194,2012,02,02,25.5,1,Y
IDCJAC0010,90194,2012,02,03,31.1,1,Y
IDCJAC0010,90194,2012,02,04,29.1,1,Y
IDCJAC0010,90194,2012,02,05,19.3,1,Y
IDCJAC0010,90194,2012,02,06,21.4,1,Y
IDCJAC0010,90194,2012,02,07,19.7,1,Y
IDCJAC0010,90194,2012,02,08,20.2,1,Y
IDCJAC0010,90194,2012,02,09,19.6,1,Y
IDCJAC0010,90194,2012,02,10,22.5,1,Y
IDCJAC0010,90194,2012,02,11,21.3,1,Y
IDCJAC0010,90194,2012,02,12,23.9,1,Y
IDCJAC0010,90194,2012,02,13,25.3,1,Y
IDCJAC0010,90194,2012,02,14,31.4,1,Y
IDCJAC0010,90194,2012,02,15,35.0,1,Y
IDCJAC0010,90194,2012,02,16,22.1,1,Y
IDCJAC0010,90194,2012,02,17,25.9,1,Y
IDCJAC0010,90194,2012,02,18,30.6,1,Y
IDCJAC0010,90194,2012,02,19,31.8,1,Y
IDCJAC0010,90194,2012,02,20,22.9,1,Y
IDCJAC0010,90194,2012,02,21,23.8,1,Y
IDCJAC0010,90194,2012,02,22,27.1,1,Y
IDCJAC0010,90194,2012,02,23,25.6,1,Y
IDCJAC0010,90194,2012,02,24,39.3,1,Y
IDCJAC0010,90194,2012,02,25,40.5,1,Y
IDCJAC0010,90194,2012,02,26,35.5,1,Y
IDCJAC0010,90194,2012,02,27,23.7,1,Y
IDCJAC0010,90194,2012,02,28,25.0,1,Y
IDCJAC0010,90194,2012,02,29,19.3,1,Y
IDCJAC0010,90194,2012,03,01,22.4,1,Y
IDCJAC0010,90194,2012,03,02,25.2,1,Y
IDCJAC0010,90194,2012,03,03,18.1,1,Y
IDCJAC0010,90194,2012,03,04,23.3,1,Y
IDCJAC0010,90194,2012,03,05,18.9,1,Y
IDCJAC0010,90194,2012,03,06,21.3,1,Y
IDCJAC0010,90194,2012,03,07,24.6,1,Y
IDCJAC0010,90194,2012,03,08,25.9,1,Y
IDCJAC0010,90194,2012,03,09,24.3,1,Y
IDCJAC0010,90194,2012,03,10,20.6,1,Y
IDCJAC0010,90194,2012,03,11,20.6,1,Y
IDCJAC0010,90194,2012,03,12,26.6,1,Y
IDCJAC0010,90194,2012,03,13,33.4,1,Y
IDCJAC0010,90194,2012,03,14,34.0,1,Y
IDCJAC0010,90194,2012,03,15,26.5,1,Y
IDCJAC0010,90194,2012,03,16,20.6,1,Y
IDCJAC0010,90194,2012,03,17,21.8,1,Y
IDCJAC0010,90194,2012,03,18,24.4,1,Y
IDCJAC0010,90194,2012,03,19,29.9,1,Y
IDCJAC0010,90194,2012,03,20,32.7,1,Y
IDCJAC0010,90194,2012,03,21,17.7,1,Y
IDCJAC0010,90194,2012,03,22,17.5,1,Y
IDCJAC0010,90194,2012,03,23,16.2,1,Y
IDCJAC0010,90194,2012,03,24,18.1,1,Y
IDCJAC0010,90194,2012,03,25,17.7,1,Y
IDCJAC0010,90194,2012,03,26,19.3,1,Y
IDCJAC0010,90194,2012,03,27,20.3,1,Y
IDCJAC0010,90194,2012,03,28,25.4,1,Y
IDCJAC0010,90194,2012,03,29,25.6,1,Y
IDCJAC0010,90194,2012,03,30,28.1,1,Y
IDCJAC0010,90194,2012,03,31,21.8,1,Y
IDCJAC0010,90194,2012,04,01,21.9,1,Y
IDCJAC0010,90194,2012,04,02,27.6,1,Y
IDCJAC0010,90194,2012,04,03,24.8,1,Y
IDCJAC0010,90194,2012,04,04,26.9,1,Y
IDCJAC0010,90194,2012,04,05,29.7,1,Y
IDCJAC0010,90194,2012,04,06,31.3,1,Y
IDCJAC0010,90194,2012,04,07,17.1,1,Y
IDCJAC0010,90194,2012,04,08,19.1,1,Y
IDCJAC0010,90194,2012,04,09,15.4,1,Y
IDCJAC0010,90194,2012,04,10,15.2,1,Y
IDCJAC0010,90194,2012,04,11,18.4,1,Y
IDCJAC0010,90194,2012,04,12,23.3,1,Y
IDCJAC0010,90194,2012,04,13,25.6,1,Y
IDCJAC0010,90194,2012,04,14,27.2,1,Y
IDCJAC0010,90194,2012,04,15,26.6,1,Y
IDCJAC0010,90194,2012,04,16,21.2,1,Y
IDCJAC0010,90194,2012,04,17,23.3,1,Y
IDCJAC0010,90194,2012,04,18,27.8,1,Y
IDCJAC0010,90194,2012,04,19,28.3,1,Y
IDCJAC0010,90194,2012,04,20,24.1,1,Y
IDCJAC0010,90194,2012,04,21,27.1,1,Y
IDCJAC0010,90194,2012,04,22,21.0,1,Y
IDCJAC0010,90194,2012,04,23,13.4,1,Y
IDCJAC0010,90194,2012,04,24,14.1,1,Y
IDCJAC0010,90194,2012,04,25,16.4,1,Y
IDCJAC0010,90194,2012,04,26,16.9,1,Y
IDCJAC0010,90194,2012,04,27,18.5,1,Y
IDCJAC0010,90194,2012,04,28,19.0,1,Y
IDCJAC0010,90194,2012,04,29,15.4,1,Y
IDCJAC0010,90194,2012,04,30,17.1,1,Y
IDCJAC0010,90194,2012,05,01,17.7,1,Y
IDCJAC0010,90194,2012,05,02,14.4,1,Y
IDCJAC0010,90194,2012,05,03,15.2,1,Y
IDCJAC0010,90194,2012,05,04,14.0,1,Y
IDCJAC0010,90194,2012,05,05,14.6,1,Y
IDCJAC0010,90194,2012,05,06,14.7,1,Y
IDCJAC0010,90194,2012,05,07,19.7,1,Y
IDCJAC0010,90194,2012,05,08,22.3,1,Y
IDCJAC0010,90194,2012,05,09,18.7,1,Y
IDCJAC0010,90194,2012,05,10,17.8,1,Y
IDCJAC0010,90194,2012,05,11,15.2,1,Y
IDCJAC0010,90194,2012,05,12,14.1,1,Y
IDCJAC0010,90194,2012,05,13,14.8,1,Y
IDCJAC0010,90194,2012,05,14,15.7,1,Y
IDCJAC0010,90194,2012,05,15,14.9,1,Y
IDCJAC0010,90194,2012,05,16,16.3,1,Y
IDCJAC0010,90194,2012,05,17,17.7,1,Y
IDCJAC0010,90194,2012,05,18,18.4,1,Y
IDCJAC0010,90194,2012,05,19,14.4,1,Y
IDCJAC0010,90194,2012,05,20,14.1,1,Y
IDCJAC0010,90194,2012,05,21,15.5,1,Y
IDCJAC0010,90194,2012,05,22,16.5,1,Y
IDCJAC0010,90194,2012,05,23,20.1,1,Y
IDCJAC0010,90194,2012,05,24,11.3,1,Y
IDCJAC0010,90194,2012,05,25,12.5,1,Y
IDCJAC0010,90194,2012,05,26,14.8,1,Y
IDCJAC0010,90194,2012,05,27,13.6,1,Y
IDCJAC0010,90194,2012,05,28,14.7,1,Y
IDCJAC0010,90194,2012,05,29,14.6,1,Y
IDCJAC0010,90194,2012,05,30,15.2,1,Y
IDCJAC0010,90194,2012,05,31,15.3,1,Y
IDCJAC0010,90194,2012,06,01,17.4,1,Y
IDCJAC0010,90194,2012,06,02,13.0,1,Y
IDCJAC0010,90194,2012,06,03,12.1,1,Y
IDCJAC0010,90194,2012,06,04,12.5,1,Y
IDCJAC0010,90194,2012,06,05,12.3,1,Y
IDCJAC0010,90194,2012,06,06,12.6,1,Y
IDCJAC0010,90194,2012,06,07,14.0,1,Y
IDCJAC0010,90194,2012,06,08,12.8,1,Y
IDCJAC0010,90194,2012,06,09,11.9,1,Y
IDCJAC0010,90194,2012,06,10,12.4,1,Y
IDCJAC0010,90194,2012,06,11,14.2,1,Y
IDCJAC0010,90194,2012,06,12,14.0,1,Y
IDCJAC0010,90194,2012,06,13,14.6,1,Y
IDCJAC0010,90194,2012,06,14,14.5,1,Y
IDCJAC0010,90194,2012,06,15,14.0,1,Y
IDCJAC0010,90194,2012,06,16,14.4,1,Y
IDCJAC0010,90194,2012,06,17,14.5,1,Y
IDCJAC0010,90194,2012,06,18,15.8,1,Y
IDCJAC0010,90194,2012,06,19,12.5,1,Y
IDCJAC0010,90194,2012,06,20,13.7,1,Y
IDCJAC0010,90194,2012,06,21,10.6,1,Y
IDCJAC0010,90194,2012,06,22,11.7,1,Y
IDCJAC0010,90194,2012,06,23,13.6,1,Y
IDCJAC0010,90194,2012,06,24,14.8,1,Y
IDCJAC0010,90194,2012,06,25,14.5,1,Y
IDCJAC0010,90194,2012,06,26,12.1,1,Y
IDCJAC0010,90194,2012,06,27,11.5,1,Y
IDCJAC0010,90194,2012,06,28,11.7,1,Y
IDCJAC0010,90194,2012,06,29,12.9,1,Y
IDCJAC0010,90194,2012,06,30,10.3,1,Y
IDCJAC0010,90194,2012,07,01,12.2,1,Y
IDCJAC0010,90194,2012,07,02,12.9,1,Y
IDCJAC0010,90194,2012,07,03,13.8,1,Y
IDCJAC0010,90194,2012,07,04,13.5,1,Y
IDCJAC0010,90194,2012,07,05,13.9,1,Y
IDCJAC0010,90194,2012,07,06,13.2,1,Y
IDCJAC0010,90194,2012,07,07,13.8,1,Y
IDCJAC0010,90194,2012,07,08,14.4,1,Y
IDCJAC0010,90194,2012,07,09,14.3,1,Y
IDCJAC0010,90194,2012,07,10,12.2,1,Y
IDCJAC0010,90194,2012,07,11,14.1,1,Y
IDCJAC0010,90194,2012,07,12,14.0,1,Y
IDCJAC0010,90194,2012,07,13,15.7,1,Y
IDCJAC0010,90194,2012,07,14,10.4,1,Y
IDCJAC0010,90194,2012,07,15,15.0,1,Y
IDCJAC0010,90194,2012,07,16,15.9,1,Y
IDCJAC0010,90194,2012,07,17,15.8,1,Y
IDCJAC0010,90194,2012,07,18,12.9,1,Y
IDCJAC0010,90194,2012,07,19,14.2,1,Y
IDCJAC0010,90194,2012,07,20,14.8,1,Y
IDCJAC0010,90194,2012,07,21,14.9,1,Y
IDCJAC0010,90194,2012,07,22,15.7,1,Y
IDCJAC0010,90194,2012,07,23,14.1,1,Y
IDCJAC0010,90194,2012,07,24,14.9,1,Y
IDCJAC0010,90194,2012,07,25,15.8,1,Y
IDCJAC0010,90194,2012,07,26,14.4,1,Y
IDCJAC0010,90194,2012,07,27,11.8,1,Y
IDCJAC0010,90194,2012,07,28,14.1,1,Y
IDCJAC0010,90194,2012,07,29,12.8,1,Y
IDCJAC0010,90194,2012,07,30,13.3,1,Y
IDCJAC0010,90194,2012,07,31,13.1,1,Y
IDCJAC0010,90194,2012,08,01,14.4,1,Y
IDCJAC0010,90194,2012,08,02,12.0,1,Y
IDCJAC0010,90194,2012,08,03,14.4,1,Y
IDCJAC0010,90194,2012,08,04,13.6,1,Y
IDCJAC0010,90194,2012,08,05,13.0,1,Y
IDCJAC0010,90194,2012,08,06,12.6,1,Y
IDCJAC0010,90194,2012,08,07,15.8,1,Y
IDCJAC0010,90194,2012,08,08,16.1,1,Y
IDCJAC0010,90194,2012,08,09,12.9,1,Y
IDCJAC0010,90194,2012,08,10,13.7,1,Y
IDCJAC0010,90194,2012,08,11,14.3,1,Y
IDCJAC0010,90194,2012,08,12,15.1,1,Y
IDCJAC0010,90194,2012,08,13,14.2,1,Y
IDCJAC0010,90194,2012,08,14,13.9,1,Y
IDCJAC0010,90194,2012,08,15,13.7,1,Y
IDCJAC0010,90194,2012,08,16,13.2,1,Y
IDCJAC0010,90194,2012,08,17,11.3,1,Y
IDCJAC0010,90194,2012,08,18,12.7,1,Y
IDCJAC0010,90194,2012,08,19,13.0,1,Y
IDCJAC0010,90194,2012,08,20,14.8,1,Y
IDCJAC0010,90194,2012,08,21,12.4,1,Y
IDCJAC0010,90194,2012,08,22,17.8,1,Y
IDCJAC0010,90194,2012,08,23,10.7,1,Y
IDCJAC0010,90194,2012,08,24,12.4,1,Y
IDCJAC0010,90194,2012,08,25,14.9,1,Y
IDCJAC0010,90194,2012,08,26,12.5,1,Y
IDCJAC0010,90194,2012,08,27,13.7,1,Y
IDCJAC0010,90194,2012,08,28,18.8,1,Y
IDCJAC0010,90194,2012,08,29,14.7,1,Y
IDCJAC0010,90194,2012,08,30,12.0,1,Y
IDCJAC0010,90194,2012,08,31,13.1,1,Y
IDCJAC0010,90194,2012,09,01,12.8,1,Y
IDCJAC0010,90194,2012,09,02,18.7,1,Y
IDCJAC0010,90194,2012,09,03,19.5,1,Y
IDCJAC0010,90194,2012,09,04,23.6,1,Y
IDCJAC0010,90194,2012,09,05,14.4,1,Y
IDCJAC0010,90194,2012,09,06,16.1,1,Y
IDCJAC0010,90194,2012,09,07,13.4,1,Y
IDCJAC0010,90194,2012,09,08,13.0,1,Y
IDCJAC0010,90194,2012,09,09,16.9,1,Y
IDCJAC0010,90194,2012,09,10,16.5,1,Y
IDCJAC0010,90194,2012,09,11,20.1,1,Y
IDCJAC0010,90194,2012,09,12,18.6,1,Y
IDCJAC0010,90194,2012,09,13,13.8,1,Y
IDCJAC0010,90194,2012,09,14,14.2,1,Y
IDCJAC0010,90194,2012,09,15,14.9,1,Y
IDCJAC0010,90194,2012,09,16,15.1,1,Y
IDCJAC0010,90194,2012,09,17,15.5,1,Y
IDCJAC0010,90194,2012,09,18,15.7,1,Y
IDCJAC0010,90194,2012,09,19,17.8,1,Y
IDCJAC0010,90194,2012,09,20,21.9,1,Y
IDCJAC0010,90194,2012,09,21,16.9,1,Y
IDCJAC0010,90194,2012,09,22,20.7,1,Y
IDCJAC0010,90194,2012,09,23,14.5,1,Y
IDCJAC0010,90194,2012,09,24,12.6,1,Y
IDCJAC0010,90194,2012,09,25,17.5,1,Y
IDCJAC0010,90194,2012,09,26,23.3,1,Y
IDCJAC0010,90194,2012,09,27,22.4,1,Y
IDCJAC0010,90194,2012,09,28,15.6,1,Y
IDCJAC0010,90194,2012,09,29,12.0,1,Y
IDCJAC0010,90194,2012,09,30,14.7,1,Y
IDCJAC0010,90194,2012,10,01,16.8,1,Y
IDCJAC0010,90194,2012,10,02,19.5,1,Y
IDCJAC0010,90194,2012,10,03,24.1,1,Y
IDCJAC0010,90194,2012,10,04,23.6,1,Y
IDCJAC0010,90194,2012,10,05,16.3,1,Y
IDCJAC0010,90194,2012,10,06,14.2,1,Y
IDCJAC0010,90194,2012,10,07,14.3,1,Y
IDCJAC0010,90194,2012,10,08,15.2,1,Y
IDCJAC0010,90194,2012,10,09,14.4,1,Y
IDCJAC0010,90194,2012,10,10,12.7,1,Y
IDCJAC0010,90194,2012,10,11,14.7,1,Y
IDCJAC0010,90194,2012,10,12,12.6,1,Y
IDCJAC0010,90194,2012,10,13,14.6,1,Y
IDCJAC0010,90194,2012,10,14,23.6,1,Y
IDCJAC0010,90194,2012,10,15,21.7,1,Y
IDCJAC0010,90194,2012,10,16,18.3,1,Y
IDCJAC0010,90194,2012,10,17,16.6,1,Y
IDCJAC0010,90194,2012,10,18,21.0,1,Y
IDCJAC0010,90194,2012,10,19,22.4,1,Y
IDCJAC0010,90194,2012,10,20,18.8,1,Y
IDCJAC0010,90194,2012,10,21,15.8,1,Y
IDCJAC0010,90194,2012,10,22,18.9,1,Y
IDCJAC0010,90194,2012,10,23,23.4,1,Y
IDCJAC0010,90194,2012,10,24,21.4,1,Y
IDCJAC0010,90194,2012,10,25,14.4,1,Y
IDCJAC0010,90194,2012,10,26,15.8,1,Y
IDCJAC0010,90194,2012,10,27,15.7,1,Y
IDCJAC0010,90194,2012,10,28,18.2,1,Y
IDCJAC0010,90194,2012,10,29,27.0,1,Y
IDCJAC0010,90194,2012,10,30,32.2,1,Y
IDCJAC0010,90194,2012,10,31,21.8,1,Y
IDCJAC0010,90194,2012,11,01,13.9,1,Y
IDCJAC0010,90194,2012,11,02,16.3,1,Y
IDCJAC0010,90194,2012,11,03,21.2,1,Y
IDCJAC0010,90194,2012,11,04,32.9,1,Y
IDCJAC0010,90194,2012,11,05,26.5,1,Y
IDCJAC0010,90194,2012,11,06,22.4,1,Y
IDCJAC0010,90194,2012,11,07,20.9,1,Y
IDCJAC0010,90194,2012,11,08,17.9,1,Y
IDCJAC0010,90194,2012,11,09,17.4,1,Y
IDCJAC0010,90194,2012,11,10,21.5,1,Y
IDCJAC0010,90194,2012,11,11,29.6,1,Y
IDCJAC0010,90194,2012,11,12,19.0,1,Y
IDCJAC0010,90194,2012,11,13,20.5,1,Y
IDCJAC0010,90194,2012,11,14,21.9,1,Y
IDCJAC0010,90194,2012,11,15,18.7,1,Y
IDCJAC0010,90194,2012,11,16,18.2,1,Y
IDCJAC0010,90194,2012,11,17,18.4,1,Y
IDCJAC0010,90194,2012,11,18,19.2,1,Y
IDCJAC0010,90194,2012,11,19,27.0,1,Y
IDCJAC0010,90194,2012,11,20,33.6,1,Y
IDCJAC0010,90194,2012,11,21,18.8,1,Y
IDCJAC0010,90194,2012,11,22,19.7,1,Y
IDCJAC0010,90194,2012,11,23,28.2,1,Y
IDCJAC0010,90194,2012,11,24,33.2,1,Y
IDCJAC0010,90194,2012,11,25,23.5,1,Y
IDCJAC0010,90194,2012,11,26,24.6,1,Y
IDCJAC0010,90194,2012,11,27,23.5,1,Y
IDCJAC0010,90194,2012,11,28,32.4,1,Y
IDCJAC0010,90194,2012,11,29,40.0,1,Y
IDCJAC0010,90194,2012,11,30,26.2,1,Y
IDCJAC0010,90194,2012,12,01,22.4,1,Y
IDCJAC0010,90194,2012,12,02,17.8,1,Y
IDCJAC0010,90194,2012,12,03,20.7,1,Y
IDCJAC0010,90194,2012,12,04,17.8,1,Y
IDCJAC0010,90194,2012,12,05,18.0,1,Y
IDCJAC0010,90194,2012,12,06,22.8,1,Y
IDCJAC0010,90194,2012,12,07,32.3,1,Y
IDCJAC0010,90194,2012,12,08,32.2,1,Y
IDCJAC0010,90194,2012,12,09,20.2,1,Y
IDCJAC0010,90194,2012,12,10,22.0,1,Y
IDCJAC0010,90194,2012,12,11,30.1,1,Y
IDCJAC0010,90194,2012,12,12,37.4,1,Y
IDCJAC0010,90194,2012,12,13,31.7,1,Y
IDCJAC0010,90194,2012,12,14,20.7,1,Y
IDCJAC0010,90194,2012,12,15,21.7,1,Y
IDCJAC0010,90194,2012,12,16,20.1,1,Y
IDCJAC0010,90194,2012,12,17,20.8,1,Y
IDCJAC0010,90194,2012,12,18,26.7,1,Y
IDCJAC0010,90194,2012,12,19,26.4,1,Y
IDCJAC0010,90194,2012,12,20,21.1,1,Y
IDCJAC0010,90194,2012,12,21,22.7,1,Y
IDCJAC0010,90194,2012,12,22,30.5,1,Y
IDCJAC0010,90194,2012,12,23,40.1,1,Y
IDCJAC0010,90194,2012,12,24,22.5,1,Y
IDCJAC0010,90194,2012,12,25,21.9,1,Y
IDCJAC0010,90194,2012,12,26,25.4,1,Y
IDCJAC0010,90194,2012,12,27,22.5,1,Y
IDCJAC0010,90194,2012,12,28,21.1,1,Y
IDCJAC0010,90194,2012,12,29,21.3,1,Y
IDCJAC0010,90194,2012,12,30,24.7,1,Y
IDCJAC0010,90194,2012,12,31,26.5,1,Y
IDCJAC0010,90194,2013,01,01,23.4,1,Y
IDCJAC0010,90194,2013,01,02,27.6,1,Y
IDCJAC0010,90194,2013,01,03,39.9,1,Y
IDCJAC0010,90194,2013,01,04,44.4,1,Y
IDCJAC0010,90194,2013,01,05,27.9,1,Y
IDCJAC0010,90194,2013,01,06,27.4,1,Y
IDCJAC0010,90194,2013,01,07,34.5,1,Y
IDCJAC0010,90194,2013,01,08,26.4,1,Y
IDCJAC0010,90194,2013,01,09,19.5,1,Y
IDCJAC0010,90194,2013,01,10,28.2,1,Y
IDCJAC0010,90194,2013,01,11,27.8,1,Y
IDCJAC0010,90194,2013,01,12,21.4,1,Y
IDCJAC0010,90194,2013,01,13,20.1,1,Y
IDCJAC0010,90194,2013,01,14,24.4,1,Y
IDCJAC0010,90194,2013,01,15,30.9,1,Y
IDCJAC0010,90194,2013,01,16,31.1,1,Y
IDCJAC0010,90194,2013,01,17,42.1,1,Y
IDCJAC0010,90194,2013,01,18,21.9,1,Y
IDCJAC0010,90194,2013,01,19,22.6,1,Y
IDCJAC0010,90194,2013,01,20,25.5,1,Y
IDCJAC0010,90194,2013,01,21,25.4,1,Y
IDCJAC0010,90194,2013,01,22,26.4,1,Y
IDCJAC0010,90194,2013,01,23,24.6,1,Y
IDCJAC0010,90194,2013,01,24,35.6,1,Y
IDCJAC0010,90194,2013,01,25,22.2,1,Y
IDCJAC0010,90194,2013,01,26,24.0,1,Y
IDCJAC0010,90194,2013,01,27,24.7,1,Y
IDCJAC0010,90194,2013,01,28,20.9,1,Y
IDCJAC0010,90194,2013,01,29,20.8,1,Y
IDCJAC0010,90194,2013,01,30,24.9,1,Y
IDCJAC0010,90194,2013,01,31,16.9,1,Y
IDCJAC0010,90194,2013,02,01,19.4,1,Y
IDCJAC0010,90194,2013,02,02,21.8,1,Y
IDCJAC0010,90194,2013,02,03,21.0,1,Y
IDCJAC0010,90194,2013,02,04,24.7,1,Y
IDCJAC0010,90194,2013,02,05,31.0,1,Y
IDCJAC0010,90194,2013,02,06,37.7,1,Y
IDCJAC0010,90194,2013,02,07,27.8,1,Y
IDCJAC0010,90194,2013,02,08,28.0,1,Y
IDCJAC0010,90194,2013,02,09,27.1,1,Y
IDCJAC0010,90194,2013,02,10,23.3,1,Y
IDCJAC0010,90194,2013,02,11,23.2,1,Y
